b4de2780, 376
ac64e76d, 11
4dfaa9b7, 148
6670216c, 661
59bb3963, 1987
dda388bd, 375
61d07070, 270
e86e8f24, 32
3b60cbc7, 737
973ba2cb, 589
a1cb6442, 70
392fef7b, 9
3edd88cf, 509
cf6008db, 417
b6e83dc5, 56
bc9291ce, 284
4272bc4d, 19
1b860072, 166
172ca474, 6
66bb3963, 1552
bb9a7f75, 13
e560719d, 2
f1998d63, 46
01daf259, 892
fa391dd2, 17366
c0597ed4, 138
0b9aa977, 1196
4d01cb6f, 151
af5e056c, 769
117c01dd, 238
1e096d7e, 540
0c9df845, 306
711eea77, 250
daf24580, 45
eddc58c6, 2238
e5bb3963, 560
e93d5d84, 1
e9662d80, 2459
2da19770, 1380
14936f70, 380
37851bdc, 5
1a2d89cf, 335
7a179a71, 1583
c730e40d, 1
393827ba, 2
b79cee1c, 21
3ca80d0a, 15
2dab1682, 4
e8682d80, 420
f8920e6c, 3795
3513204b, 474
135b6f24, 19
626ffd64, 300
7bbb3963, 1502
f68d7f66, 7
c8998d63, 21
0e709ecf, 487
12516f24, 18
17e97f70, 3039
8dcc8379, 6964
0c9cc6b7, 9
f0bb3963, 808
33056f60, 111
ef501bdc, 1135
54bb3963, 1505
6a05776c, 158
44bb3963, 1679
0d779ab7, 566
1c7d7165, 51
a34180cf, 1539
7a2c9e63, 4459
37a5f78d, 501
8363072b, 60
9e7f571c, 850
4519db49, 105
38648286, 2686
13c88814, 60
07035a70, 35
4882480a, 1073
4fbb3963, 1154
dd940b82, 1191
9b13250c, 1222
838a88cf, 675
b0822e80, 614
5f7aa5cd, 156
d0e0e217, 36
6135e480, 127
52bb3963, 1709
c2eb1944, 1432
a69a8d63, 114
8a26546a, 1045
90a1c199, 588
5049dab7, 1880
acc9bad7, 2213
721a027a, 1213
48f6916d, 119
6e682d80, 49
b31f776c, 309
1828197b, 1
289fc97b, 2
a9a19770, 2350
b4df0663, 26
b6bf021e, 152
06b0a877, 2
9df16442, 43
ae6283cf, 562
5e22aa31, 201
71a2628e, 61
760aae72, 1
aa84f17b, 8
e91b36dd, 195
e3fd9b2b, 6
3188c199, 333
61cf9968, 336
3f83a474, 5
f27181cf, 586
86c7dd7a, 8357
3c05776c, 245
9dbf02ca, 6
f18bc981, 14
b9fc979a, 99
33d98dcb, 875
c95cbadd, 1764
a8cb81cf, 604
23d63e39, 142
43bb3963, 1578
f787dcd2, 57
d4ccb1cc, 45
b5e6e424, 90
65bb3963, 1320
bb1a2f80, 586
9eff7c7e, 8
03230666, 1500
ea28d264, 1
40bb3963, 1754
2e13bc90, 10
6069c199, 44
715a952b, 128
fa6c5601, 62
ad550082, 6
83d35059, 28
ef236447, 559
6128be15, 219
b6703041, 74
2780dc03, 401
3f8a9632, 316
b1b3e670, 8
3347e765, 241
6b47e441, 617
4010e277, 124
98955790, 39
0062060a, 1
7bae36c6, 75
f5bb3963, 863
ce8ac199, 137
11b16884, 1599
1e32fbb7, 81
8211564b, 24
918fd8b7, 100
52fce077, 1788
90bbb571, 24
238fe56f, 138
1be8a07a, 610
c15fa241, 4
25890860, 12
9b4cec7b, 1690
389e6d72, 6
cdb1247e, 10
f1bb3963, 819
f72e1497, 15
e1707b44, 752
8a519992, 200
cab20282, 88
00bcfcd8, 112
b42e9e63, 3462
fb26546a, 1399
a70e73c6, 227
941f097a, 2
30e884c9, 377
fa6b8f3c, 6
8ba5f049, 29
f11c51d6, 254
ce301280, 61
10541bdc, 323
461ff805, 21
e1ecb591, 277
065e8610, 17
f88aa474, 27
bdf20f3a, 38
a72e9e63, 3680
1bd8de67, 3
758b888e, 1298
a62e9e63, 3307
65eec027, 2
a101187f, 3
34c29849, 40
83a19770, 494
b9052e7e, 1
1dcd092b, 600
e68b5173, 16
da665a6a, 1110
2b55e36d, 10
2619c23c, 65
de26546a, 972
da26546a, 1073
d7823368, 237
1efbeed6, 38
ded475d4, 169
77535e75, 5
83f02e80, 1163
0c08936d, 1085
5d6b947e, 347
b16e5b6f, 2
68fea277, 22
3c45e36d, 13
937a077a, 1
e808936d, 1256
eadee5ca, 341
5ecfde67, 49
0840edb7, 66
160c565b, 4
6ecc0cd5, 5
2e22a656, 452
cbab2a11, 1438
918364cd, 5
9e22ea1c, 5
12879106, 2
826edd77, 2133
bd400495, 15
69c73868, 696
cb58e91c, 5
e95596b7, 1609
58bb3963, 1890
fd5ce16d, 2
62a6d740, 2
e608936d, 1258
642399b7, 119
4ecf256f, 69
f313176c, 309
55bb3963, 1901
18c88814, 32
51bb3963, 1817
5cbb3963, 2205
111ef8c9, 316
c02e007a, 66
8012d212, 10
64ff0a76, 18
259a8d63, 39
3bb088cf, 452
6f3e404b, 14
e05c3868, 8
05e17f70, 1700
180f0039, 1
81d97bd3, 2
88da58c6, 13302
9c8c1576, 376
ef28d2b9, 1
5ad4ea1c, 1
add30783, 19
13203b84, 1000
6f9a8d63, 78
40de0663, 18
dc692c82, 323
4d6d3ecd, 138
1c56d3ca, 1703
9ec40a39, 41
4a48b568, 1174
002fa327, 50
c5d40772, 6
58a1ed7b, 1050
e1ae106c, 2098
6cbb3963, 1507
9687b276, 14
afea4e6b, 107
2d1e258f, 18
ad27c579, 4
415b3452, 205
d66c297e, 61
eb1b3a7a, 341
1c6b3024, 1
fe7e5124, 27
76998d63, 40
475fac47, 799
91bcec72, 2
18541bdc, 314
5fbb3963, 1669
2faa777b, 5
9e5c56c9, 751
e6e8530f, 215
5fce100f, 244
a55dd999, 15
ae46ffcf, 34
5a08936d, 1059
ef84a474, 17
15224174, 149
5d74fb46, 47
72462f82, 690
4ec36bde, 1
22fc6442, 2
9a807070, 356
88628b2b, 1194
0c0ffa49, 13
cd71b28b, 57
278fc199, 33
bd04d189, 281
5e08936d, 1064
4308936d, 1296
4cfc1c66, 175
dab6cbc9, 489
2d2c6f55, 12
64c28665, 4192
abae38cd, 255
a6a5047a, 18
27669ab7, 959
8b5e2ed5, 1
2311a9cd, 588
c39ad27f, 392
a51b224b, 488
63bb3963, 1549
080b1fd7, 501
53bb3963, 1955
37d3c2c9, 7
ac169433, 41
62bb3963, 1718
e7bcc46b, 43
3acd9e14, 45
a1ca0280, 57
b802047a, 7
d690c548, 1094
31aa9b7e, 98
43c57065, 1511
c8201e31, 88
6d743024, 8
83f826c9, 2571
0403e994, 2
bd39a94d, 1
33a3d940, 500
e91682cf, 460
8b5a26cd, 133
8bdf0048, 301
8a1db979, 2
c1a8b048, 51
4f9ae16d, 50
09691ca7, 11
7a003e9d, 266
e8be3976, 4
8aa79e45, 27
4abb3963, 1633
10aa0d9d, 985
5d1981c7, 912
41bb3963, 1445
e72ca474, 6
26d3c784, 1080
9c8c5170, 51
6abb3963, 1629
28b9d46c, 92
6547f072, 4
291c2e45, 9102
9d3788cf, 497
c7450682, 1
aa66a977, 1709
942ad77a, 103
c2a1c199, 4
e25a99b7, 3
e3abff46, 39
692ca768, 1
1e212d80, 2203
77382f82, 2
f7d332ce, 12
74210f77, 2
b7c2ba90, 224
0ec21977, 1
0aaf7770, 4
8c3aaa71, 192
ef24bf05, 36
e71f776c, 228
d172c3a3, 20
d95c6001, 1120
fd57ba90, 1745
8bab2f6c, 119
57998d63, 82
0d9feb64, 51
bd5c6001, 214
7e463c9d, 52
2ddd58c6, 2303
dc2f2b2b, 3084
614c0f82, 60
15d46272, 255
93ef4174, 158
0ffbeed6, 934
29d3dc61, 50
b2f59b2b, 296
c994584e, 249
8939a877, 7
77bb3963, 1707
933970d2, 1324
52b428c7, 100
4c17a18e, 3257
01e65a4a, 88
0ca63024, 5
59e59106, 13
e2566f24, 100
2210e277, 100
9e9fa7cd, 296
aa31c850, 2647
79bb3963, 2159
b8ae187f, 2
94be88cf, 1579
ca17c192, 1216
9138ef1c, 8
8322b727, 1260
40ff0a76, 39
6ad3d795, 244
845f5d45, 4
36de0663, 63
6ebb3963, 1283
1aa29092, 30
f00d1f6c, 198
2782f50d, 2
3ca5e670, 9
fa487cc5, 46
957381cf, 28
8b67e670, 364
59a7bcb7, 113
d7022b56, 250
7f2f2b2b, 240
78bb3963, 1361
7bc92f48, 50
67c59bb7, 1
f9f8b033, 26
ff90ef0c, 1
dc08667e, 3
a958444a, 250
e9768970, 85
d07a9e59, 2
a4cc9e14, 37
676ab3b7, 16
17dd7770, 1
0410a678, 96
e5b9c123, 4
f801774c, 299
d37fb91d, 3617
29467289, 1
7b11a6b7, 1757
0867457a, 1
84b143d3, 6
88e87c6c, 2
b630b479, 27
2aee73d5, 5
d8a0558c, 4
3c6a84c9, 14
ee23a474, 11
e1c2a86e, 14
50f88e12, 72
fdde060d, 94
383dffb7, 3
62d97770, 196
4ef06442, 5
a1e4e789, 53
c6544270, 127
4f907771, 224
86998d63, 71
6805776c, 762
f0708d6b, 44
8a4b090a, 16
7bed8fcb, 1
91575b6a, 25
28a3ca0d, 1
9fa38d76, 24
8b628b2b, 1371
74380f92, 4537
59e708a7, 211
fe949c87, 98
eabb3963, 839
456ea1b7, 32
fcf1b048, 12
32747575, 248
c61c5d82, 3
2bce0524, 184
1456e503, 269
4ffe3a31, 6
16cd9e14, 48
efbb3963, 992
3f462905, 49
639e2a45, 793
d1fa1977, 3
7b1dfe6d, 48
7fbb3963, 1366
d3480f82, 1061
479a73d2, 5
69693c49, 14
f1d00839, 2346
3c9a8d63, 43
1b59df76, 4
7d4d7070, 386
6800979a, 10
71841bdb, 132
b42801d8, 214
212ffc46, 303
11634501, 21
007d8c43, 926
06e78c5d, 160
8c010b7a, 6
c95a6001, 742
3f75a787, 20
29ef817f, 3
7d120049, 15
9cd48ecb, 101
6bbb3963, 1414
768d3f2b, 111
d891d68e, 469
7c8b6f8d, 359
08fa097a, 882
f7af031e, 27
febb3963, 845
22e72e7e, 1
5bbb3963, 2011
c106e524, 112
6fcc9e14, 33
ed4f880d, 41
7b9f594a, 50
922e4d59, 83
acd2a474, 7
4e322617, 2
f2f07b0f, 63
6d17e3b7, 6
2d0f1b7f, 8
c16d8b06, 40
8ee4e789, 113
78490372, 2
5765aab7, 3
1f6c4d82, 56
f16ac981, 3
fda5b346, 15
69cd9e14, 70
4cdfb527, 13
e668dd64, 117
18fd163a, 5
15ee6965, 36
86fbf0dd, 197
4e9514db, 33
2ff4ff89, 50
52517d75, 596
56591939, 1
6d2f89cf, 1265
78230a6c, 371
d103d861, 65
e8760972, 522
9b246f70, 147
adea4e6b, 1
91140272, 1489
048fc199, 433
644a2782, 12
2605afcd, 9
9f202a80, 21
a9e632d4, 197
80823580, 250
9b8ca474, 11
1e774272, 741
2cdd58c6, 5269
9cd7b0cb, 78
7e9a8d63, 57
dc766360, 21
ca5d96ce, 203
c0501bdc, 320
8bab9da7, 39
b4791ed8, 24
d1c39b64, 50
229fc572, 121
55ac628e, 54
99e05d82, 3
fabf0dd5, 43
5681ef68, 426
7efc88cf, 195
445e6f24, 33
eacd9e14, 37
ae7388cf, 521
dd80a474, 11
c8a53180, 618
835e056c, 114
48c08ecb, 39
ccf56442, 47
f4f9e670, 2
62670b80, 247
f4c2915d, 912
b136cd6f, 44
c8cd9e14, 132
3165fc6d, 113
155456c9, 250
bbba9148, 50
5ebb3963, 1803
145456c9, 500
d5e8530f, 653
905cdf27, 173
8fd11a77, 62
faf70977, 2
027320d7, 1
457bf84a, 6
90cd9e14, 8
fcdc58c6, 2651
05f69c7a, 3
fbcf88cf, 36
d9281663, 1
35ec0a0a, 112
64df0663, 7
52e03024, 1
e8dd3a65, 49
ce9b9106, 14
452123cb, 547
15b10827, 399
9e7d1105, 955
fbab6f60, 3
0ffe1a82, 63
cb5e056c, 165
d01b0605, 3763
a1cade61, 54
4f6c594a, 51
4d08fd2b, 6
0672c199, 48
e843c3b7, 4
74aba079, 9
c2309432, 2
690c5073, 1
e7c73024, 2
8c566f24, 74
721373c6, 326
7312b675, 32
14dffd6d, 4
658ab727, 85
fdbedb7b, 3
3f98fdbc, 20
9f9a3846, 1152
ad9015b8, 1093
78726f8d, 47
52dc3e92, 153
32233bc9, 1
68bb3963, 1106
ca03776c, 168
077abb90, 2411
0e07093a, 65
58a9d464, 1
669be5ca, 47
3f18ae80, 2
89d40873, 96
7ec11d2b, 12
c335ed7b, 514
1f557568, 2
ebe8530f, 212
7d1b0766, 187
ce03776c, 153
a2164c75, 3
3e75d442, 24
de0cfc05, 16
9244f10a, 3
a9593a7a, 14
ce10e277, 5
5e3dc489, 186
f67d6c01, 100
eb5cbadd, 14
71a8ff46, 50
ae7f9633, 40
7940e070, 15
ce4a2680, 109
8ef88986, 7
0af6867f, 3
ea768970, 536
b03f0682, 163
64bb3963, 1629
90436b8b, 364
d79c0239, 4
f5963c0c, 1421
751373c6, 214
b84a8c6c, 2
73bb3963, 1888
37a1fed6, 58
86c8e424, 32
08f3532f, 3
7a42bcb7, 1831
789559c7, 154
56bb3963, 1972
f7a2047a, 1
d1eb34d8, 1
32b49982, 265
f7ad628e, 65
bdc4e91c, 1
d4be7770, 8
84736360, 1575
0d200fd5, 4
8572e968, 20
b52801d8, 231
bdef8b7f, 2951
ba85ea93, 21
a0a19770, 798
3d8abd8e, 232
95fdab64, 1441
5e8aa474, 7
75672edd, 163
15608b2b, 1188
55c071dd, 4
6b78297e, 926
d7232ec9, 250
bf10e670, 2
8cff866e, 52
86231dd2, 74
6e17ce27, 28
ff960f2b, 52
17203b84, 750
cd869365, 375
5ff3ba46, 52
ed655f75, 1865
1f3c81c7, 16
c86f3024, 24
ae5a952b, 46
0b312005, 2
faf72e7e, 5
06dfa474, 4
0799d97b, 3
c5246c01, 519
f7a43976, 151
b593486f, 1849
cc10e277, 45
e36fdc61, 49
d9fbb527, 5
fa7204dd, 50
bdf9256f, 56
e3fa1c66, 35
674f2565, 1
23c5a0c7, 8
193a708e, 1001
090ffe6d, 6
0cb765b8, 2232
9e953092, 167
f3945f94, 1
ee1e9d0e, 38
d1b6c87b, 1
0126a474, 4
6c9a59c7, 1
ccc79106, 6
aa480a9e, 515
ca89a474, 4
344602c4, 1
0c851357, 76
4cdca474, 19
b108fd2b, 5
819a8d63, 17
f9a54e44, 50
640b2a80, 320
b553c981, 1
272abeca, 335
50bb3963, 2143
88cc9e14, 100
622c9e63, 5658
370a0d48, 1296
dafb932b, 53
3199d0d6, 35
ca186cd4, 16
74bb3963, 2026
a294c199, 27
12203b84, 1000
c1acf76c, 134
2fa90d9d, 995
a0b97540, 36
dac09e32, 15
048c42aa, 72
804cd37f, 1
d7e8530f, 356
8a734c0a, 2
4d17a18e, 2255
26b4e649, 332
5608936d, 1187
a3f46442, 49
f7d50c45, 6126
7c29c4b7, 118
1098020d, 10
14c03458, 18
8fbd64cf, 6
eceb5973, 47
b665be68, 5
0dc71932, 5
5fb80d2b, 215
a82aa474, 7
032fd07f, 8
6f6a1b82, 189
f3998d63, 22
70e72a0d, 13
660f808a, 28
dacea171, 145
45bb3963, 1875
a70c677e, 4
a5c59e32, 5
c49c7bc9, 191
f8cc9e14, 11
70bb3963, 1955
2225488e, 3
3710e277, 121
2ec5e906, 46
83f1da7b, 71
82b942c6, 250
aae00424, 81
6e636ec5, 14
d426546a, 1084
c15b1147, 36
e6013805, 51
a5cd0e4c, 365
c2d62c66, 48
14e9c782, 739
146c12c3, 517
a3beef06, 9
d310e277, 145
19c26b7e, 153
ba9a8d63, 28
75fac199, 91
ff460c82, 2014
a0895973, 185
699eef06, 2
47b2b4b7, 37
906094ce, 8
93e5bc6b, 21
fbbb3963, 785
cfcc092b, 706
9789df27, 179
ddc9cbcc, 496
6012e36d, 6
6311f1c2, 5
a87e88cf, 148
8d0ed068, 78
010c8986, 652
dd31e070, 2890
9cf2b4b7, 9
dc2a3024, 18
6b6ae277, 587
3348a946, 2
56b428c7, 217
